0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2.0,2.0,2.0,2.0,0.3157894736842105,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.42105263157894735,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.42105263157894735,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8421052631578947
2.0,2.0,2.0,1.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.8421052631578947
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.3157894736842105,0.5263157894736842,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,0.5263157894736842,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.5263157894736842,0.631578947368421,0.631578947368421,0.7368421052631579,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.7368421052631579,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8421052631578947
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947
0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.5263157894736842,0.5263157894736842,0.7368421052631579,0.631578947368421,0.7368421052631579,0.8421052631578947,0.8421052631578947,0.7368421052631579,0.8421052631578947,0.8421052631578947
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.7368421052631579,0.7368421052631579,0.8421052631578947
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.5263157894736842,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8421052631578947
2.0,2.0,2.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.5263157894736842,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.8421052631578947,0.8421052631578947
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8421052631578947
2.0,2.0,2.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.5263157894736842,0.5263157894736842,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,1.4736842105263157,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.5263157894736842,0.631578947368421,0.7368421052631579,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,0.5263157894736842,2.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.3157894736842105
2.0,1.789473684210526,2.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.5263157894736842,0.631578947368421,0.7368421052631579,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.5263157894736842,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,1.3684210526315788,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.631578947368421,0.631578947368421,0.7368421052631579,0.631578947368421,0.7368421052631579,0.631578947368421,0.7368421052631579
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.5263157894736842,0.5263157894736842,0.7368421052631579,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.631578947368421,0.7368421052631579,0.631578947368421
2.0,2.0,2.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.42105263157894735,0.5263157894736842,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.631578947368421,0.5263157894736842,0.7368421052631579
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.631578947368421,0.7368421052631579,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.631578947368421,0.7368421052631579
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579
2.0,2.0,2.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.21052631578947367,0.3157894736842105,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.5263157894736842,0.631578947368421,0.631578947368421,0.5263157894736842,0.5263157894736842,0.631578947368421
2.0,2.0,2.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.42105263157894735,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421
2.0,2.0,2.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.21052631578947367,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.631578947368421,0.631578947368421,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421
2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421
